"meter_id","name","kec_name","des_name","log_time","power_usage","capacity","hour"
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-08 21:11:24.000,0.08326394671107410491,0.9,21
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-07 11:36:10.000,0.02440327020253892605,0.9,11
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-07 14:31:13.000,0.18508997429305912596,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-07 17:31:38.000,0.14391967274079583381,0.9,17
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-07 20:31:32.000,0.13007226236798221379,0.9,20
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-07 23:31:39.000,0.08661053021189969592,0.9,23
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 02:10:35.000,0.12651438083788032970,0.9,2
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 05:10:40.000,0.12993984266543266958,0.9,5
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 08:10:50.000,0.21646623496762257009,0.9,8
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 11:11:03.000,0.09655044853417183056,0.9,11
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 14:11:10.000,0.16322753770704173463,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 17:11:18.000,0.12657290895632864638,0.9,17
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 20:11:27.000,0.21981681931723563697,0.9,20
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 23:11:37.000,0.15319148936170212653,0.9,23
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-17 03:08:17.000,0.09883630237419274339,0.9,3
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-17 06:08:26.000,0.14321398834304746045,0.9,6
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-17 09:08:33.000,0.17655223466271861092,0.9,9
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-17 12:08:43.000,0.12654949121184088713,0.9,12
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-17 15:08:52.000,0.09658617818484596170,0.9,15
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-17 18:09:06.000,0.13316071758831144763,0.9,18
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-17 21:09:11.000,0.05330865340120314649,0.9,21
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-26 02:27:50.000,0.06994171523730224813,0.9,2
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-26 05:27:59.000,0.02997502081598667777,0.9,5
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-26 08:28:17.000,0.11647254575707154742,0.9,8
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-26 11:28:17.000,0.01666666666666666667,0.9,11
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-26 14:28:26.000,0.16985845129059117402,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-26 20:28:49.000,0.05827128520556814492,0.9,20
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-06-26 23:29:04.000,0.04660194174757281502,0.9,23
142,MEP -- Energy Meter -- Postpaid (Default),LALAN,TRI MULYA AGUNG,2021-04-30 02:46:08.000,0.30936980225466642140,6.6,2
142,MEP -- Energy Meter -- Postpaid (Default),LALAN,TRI MULYA AGUNG,2021-04-30 05:46:05.000,0.42345095859961099835,6.6,5
142,MEP -- Energy Meter -- Postpaid (Default),LALAN,TRI MULYA AGUNG,2021-04-30 08:00:16.000,0.11625884983231896601,6.6,8
142,MEP -- Energy Meter -- Postpaid (Default),LALAN,TRI MULYA AGUNG,2021-04-30 11:00:06.000,0.51380908248378128277,6.6,11
142,MEP -- Energy Meter -- Postpaid (Default),LALAN,TRI MULYA AGUNG,2021-04-30 14:00:16.000,0.34301572617946345722,6.6,14
142,MEP -- Energy Meter -- Postpaid (Default),LALAN,TRI MULYA AGUNG,2021-04-30 17:01:08.000,0.51419093254699595303,6.6,17
142,MEP -- Energy Meter -- Postpaid (Default),LALAN,TRI MULYA AGUNG,2021-04-30 20:00:48.000,0.38070500927643785352,6.6,20
