"meter_id","name","kec_name","des_name","log_time","power_usage","capacity","bulan","h","m","s"
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-07 12:14:24.000,0.47161572052401746726,0.9,8,12,14,24.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-07 12:10:35.000,0.22311954174100854205,0.9,8,12,10,35.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-07 09:13:06.000,0.15319148936170212653,0.9,8,9,13,6.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-07 06:12:56.000,0.08659450457951706911,0.9,8,6,12,56.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-07 03:12:47.000,0.03330557868442964197,0.9,8,3,12,47.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-07 00:12:38.000,0.05997778600518326568,0.9,8,0,12,38.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 23:12:05.000,0.27272727272727272725,0.9,8,23,12,5.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 23:09:53.000,0.16652789342214820983,0.9,8,23,9,53.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 20:09:44.000,0.19315448658649398562,0.9,8,20,9,44.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 17:09:34.000,0.20316402997502081599,0.9,8,17,9,34.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 14:09:25.000,0.19315448658649398562,0.9,8,14,9,25.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 11:09:15.000,0.19983347210657785179,0.9,8,11,9,15.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 08:09:06.000,0.23311748381128584471,0.9,8,8,9,6.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 05:08:56.000,0.20649458784346378018,0.9,8,5,8,56.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-29 02:08:47.000,0.20647548566142460532,0.9,8,2,8,47.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-03 21:09:36.000,0.30626965045311632955,0.9,8,21,9,36.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-03 18:09:22.000,0.24643848288621646441,0.9,8,18,9,22.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-03 15:09:12.000,0.18651124063280599500,0.9,8,15,9,12.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-03 12:09:03.000,0.18316373728029602085,0.9,8,12,9,3.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-03 09:08:53.000,0.30974188176519567027,0.9,8,9,8,53.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-03 06:08:44.000,0.19315448658649398562,0.9,8,6,8,44.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-03 03:08:34.000,0.18651124063280599500,0.9,8,3,8,34.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-03 00:08:25.000,0.20647548566142460532,0.9,8,0,8,25.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-12 21:50:21.000,0.05666142023886677118,0.9,8,21,50,21.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-12 18:50:20.000,0.19317235636969192340,0.9,8,18,50,20.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-12 15:50:11.000,0.07538549400342661422,0.9,8,15,50,11.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-12 12:51:16.000,0.04968944099378881988,0.9,8,12,51,16.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-12 07:37:19.000,0.08327935597298047685,0.9,8,7,37,19.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-12 04:37:12.000,0.03330557868442964197,0.9,8,4,37,12.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-12 01:37:03.000,0.03996669442131557036,0.9,8,1,37,3.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-29 21:59:11.000,0.27974098057354301366,0.9,8,21,59,11.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-29 18:59:01.000,0.31640299750208159867,0.9,8,18,59,1.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-29 15:58:52.000,0.20647548566142460532,0.9,8,15,58,52.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-29 12:58:42.000,0.22980849292256452956,0.9,8,12,58,42.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-29 09:58:33.000,0.73054623130912418113,0.9,8,9,58,33.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-29 06:58:24.000,0.27310574521232306411,0.9,8,6,58,24.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-29 03:58:15.000,0.21658644946316179273,0.9,8,3,58,15.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-29 00:58:11.000,0.22306482937205216026,0.9,8,0,58,11.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-17 22:27:38.000,0.29308909242298084929,0.9,8,22,27,38.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-17 19:27:29.000,0.39296947271045328109,0.9,8,19,27,29.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-17 16:27:19.000,0.17096563925877641984,0.9,8,16,27,19.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-17 13:28:20.000,0.51428571428571428583,0.9,8,13,28,20.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-17 13:27:10.000,0.21613222206526345407,0.9,8,13,27,10.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-17 09:31:12.000,0.42698295033358042678,0.9,8,9,31,12.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-17 06:31:20.000,0.21949191685912240509,0.9,8,6,31,20.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-17 03:30:55.000,0.17318900915903413822,0.9,8,3,30,55.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-17 00:30:46.000,0.23479346870808085393,0.9,8,0,30,46.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 21:02:30.000,0.08332561799833348702,0.9,8,21,2,30.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 18:02:29.000,0.18358282612271755344,0.9,8,18,2,29.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 14:39:51.000,0.13990931803460720111,0.9,8,14,39,51.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 11:39:44.000,0.13329630658150513894,0.9,8,11,39,44.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 08:39:41.000,0.04003336113427856547,0.9,8,8,39,41.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 23:07:28.000,0.22298234260885643134,0.9,8,23,7,28.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 20:07:11.000,0.22481125920402646864,0.9,8,20,7,11.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 17:08:22.000,0.20183486238532110092,0.9,8,17,8,22.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 16:35:40.000,0.45961698584512905912,0.9,8,16,35,40.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 13:35:31.000,0.07327227310574521232,0.9,8,13,35,31.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 10:35:22.000,0.29652938454419250237,0.9,8,10,35,22.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 07:35:17.000,0.21303744798890429722,0.9,8,7,35,17.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 04:35:02.000,0.17651956702747710241,0.9,8,4,35,2.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 01:34:53.000,0.19315448658649398562,0.9,8,1,34,53.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-25 21:38:16.000,0.08959681433549029457,0.9,8,21,38,16.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-25 17:10:24.000,0.20649458784346378018,0.9,8,17,10,24.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-25 14:10:15.000,0.17985012489592006661,0.9,8,14,10,15.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-25 11:10:06.000,0.16000000000000000000,0.9,8,11,10,6.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-25 08:10:06.000,0.19301164725457570715,0.9,8,8,10,6.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-25 05:09:48.000,0.19317235636969192340,0.9,8,5,9,48.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-25 02:09:39.000,0.12656119900083263947,0.9,8,2,9,39.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-20 23:04:37.000,0.24313072439633638634,0.9,8,23,4,37.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-20 20:04:28.000,0.25645295587010824313,0.9,8,20,4,28.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-20 17:04:19.000,0.19317235636969192340,0.9,8,17,4,19.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-20 14:04:10.000,0.20655191560244308488,0.9,8,14,4,10.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-20 11:04:04.000,0.33959123277536299025,0.9,8,11,4,4.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-20 08:03:51.000,0.29311621021465581268,0.9,8,8,3,51.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-20 05:03:43.000,0.22647793505412156536,0.9,8,5,3,43.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-20 02:03:34.000,0.22978723404255318979,0.9,8,2,3,34.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-01 21:19:28.000,0.23501014866421635907,0.9,8,21,19,28.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-01 16:15:39.000,0.24328827994815774496,0.9,8,16,15,39.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-01 13:15:37.000,0.15974854395858371201,0.9,8,13,15,37.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-01 10:15:20.000,0.16984273820536540115,0.9,8,10,15,20.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-01 07:15:10.000,0.20649458784346378018,0.9,8,7,15,10.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-01 04:15:01.000,0.17985012489592006661,0.9,8,4,15,1.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-01 01:14:52.000,0.16984273820536540115,0.9,8,1,14,52.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-31 22:01:42.000,0.29975020815986677769,0.9,8,22,1,42.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-31 19:01:33.000,0.36965772432932469662,0.9,8,19,1,33.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-31 16:01:23.000,0.16985845129059117402,0.9,8,16,1,23.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-31 13:01:14.000,0.15985198889916743637,0.9,8,13,1,14.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-31 10:01:04.000,0.33305578684429641965,0.9,8,10,1,4.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-31 07:00:55.000,0.28307123034227566858,0.9,8,7,0,55.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-31 04:00:45.000,0.21648626144879267277,0.9,8,4,0,45.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-31 01:00:36.000,0.22645698427382053486,0.9,8,1,0,36.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-02 21:20:41.000,0.25650041639677986870,0.9,8,21,20,41.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-02 18:20:34.000,0.21979648473635522502,0.9,8,18,20,34.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-02 15:20:24.000,0.21314584393357694542,0.9,8,15,20,24.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-02 09:20:05.000,0.21981681931723563697,0.9,8,9,20,5.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-02 06:19:56.000,0.20647548566142460532,0.9,8,6,19,56.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-02 03:19:46.000,0.19650291423813488759,0.9,8,3,19,46.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-02 00:19:37.000,0.22980849292256452956,0.9,8,0,19,37.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-28 23:10:22.000,0.13655287260616153206,0.9,8,23,10,22.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-28 20:10:13.000,0.15652173913043478145,0.9,8,20,10,13.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-28 17:10:03.000,0.17318900915903413822,0.9,8,17,10,3.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-28 14:09:54.000,0.18659755646057015989,0.9,8,14,9,54.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-28 11:09:50.000,0.14979195561719833398,0.9,8,11,9,50.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-28 08:09:35.000,0.17651956702747710241,0.9,8,8,9,35.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-28 05:09:26.000,0.09325562031640299750,0.9,8,5,9,26.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-28 02:09:17.000,0.08661053021189969592,0.9,8,2,9,17.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-06 22:16:56.000,0.34634597594819611215,0.9,8,22,16,56.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-06 19:16:46.000,0.27310574521232306411,0.9,8,19,16,46.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-06 16:16:37.000,0.17318900915903413822,0.9,8,16,16,37.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-06 13:16:28.000,0.17653589933382679627,0.9,8,13,16,28.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-06 10:16:20.000,0.28975853455453788510,0.9,8,10,16,20.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-06 07:16:11.000,0.30305272895467159813,0.9,8,7,16,11.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-06 04:16:01.000,0.22157978177748764421,0.9,8,4,16,1.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-06 01:17:18.000,0.45000000000000000005,0.9,8,1,17,18.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-06 01:15:58.000,0.22635228848821081580,0.9,8,1,15,58.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-08 23:48:15.000,0.11370058845041390973,0.9,8,23,48,15.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-08 15:26:56.000,0.19683069224353628023,0.9,8,15,26,56.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-08 12:27:05.000,0.17856808610201216391,0.9,8,12,27,5.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-08 09:26:40.000,0.17697107203630175837,0.9,8,9,26,40.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-08 00:37:46.000,0.19653928009623392537,0.9,8,0,37,46.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-03 22:31:50.000,0.26644462947543713572,0.9,8,22,31,50.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-03 19:31:41.000,0.24643848288621646441,0.9,8,19,31,41.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-03 16:31:31.000,0.25678554886521537844,0.9,8,16,31,31.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-03 13:31:36.000,0.33299417260197946043,0.9,8,13,31,36.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-03 10:31:25.000,0.16302610548748002174,0.9,8,10,31,25.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-03 06:21:09.000,0.18318068276436303081,0.9,8,6,21,9.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-03 03:21:00.000,0.18984179850124895920,0.9,8,3,21,0.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-03 00:20:51.000,0.22645698427382053486,0.9,8,0,20,51.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-04 21:08:25.000,0.19628252788104088927,0.9,8,21,8,25.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-04 18:08:09.000,0.15985198889916743637,0.9,8,18,8,9.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-04 15:07:59.000,0.21492537313432835661,0.9,8,15,7,59.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-04 12:07:56.000,0.14479368389691643059,0.9,8,12,7,56.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-04 04:40:24.000,0.06661732050333086652,0.9,8,4,40,24.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-04 01:40:16.000,0.07658865969845527590,0.9,8,1,40,16.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-13 21:47:48.000,0.08659450457951706911,0.9,8,21,47,48.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-13 18:47:39.000,0.15320566194837635304,0.9,8,18,47,39.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-13 15:47:30.000,0.18318068276436303081,0.9,8,15,47,30.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-13 12:47:21.000,0.25316924215786064963,0.9,8,12,47,21.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-13 09:47:14.000,0.04284014280047600023,0.9,8,9,47,14.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-13 03:50:38.000,0.04329725228975853455,0.9,8,3,50,38.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-13 00:50:29.000,0.04996299037749814989,0.9,8,0,50,29.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-23 23:08:24.000,0.23982235381199111947,0.9,8,23,8,24.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-23 20:08:16.000,0.30302469706780130899,0.9,8,20,8,16.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-23 17:08:05.000,0.30974188176519567027,0.9,8,17,8,5.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-23 14:07:56.000,0.15652173913043478145,0.9,8,14,7,56.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-23 11:07:46.000,0.25312239800166527893,0.9,8,11,7,46.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-23 08:07:37.000,0.27643630308076602831,0.9,8,8,7,37.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-23 05:07:28.000,0.17983348751156336592,0.9,8,5,7,28.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-23 02:07:18.000,0.17985012489592006661,0.9,8,2,7,18.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-27 23:09:10.000,0.13984461709211986837,0.9,8,23,9,10.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-27 20:08:58.000,0.09325562031640299750,0.9,8,20,8,58.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-27 17:08:49.000,0.07993338884263114072,0.9,8,17,8,49.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-27 14:08:40.000,0.20980573543015726024,0.9,8,14,8,40.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-27 11:08:30.000,0.18984179850124895920,0.9,8,11,8,30.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-27 08:08:21.000,0.11655874190564292236,0.9,8,8,8,21.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-27 05:08:11.000,0.03330557868442964197,0.9,8,5,8,11.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-27 02:08:02.000,0.03330557868442964197,0.9,8,2,8,2.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-09 23:49:21.000,0.13320999074930619698,0.9,8,23,49,21.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-09 20:49:11.000,0.16319733555370524563,0.9,8,20,49,11.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-09 17:49:02.000,0.22316802368615840284,0.9,8,17,49,2.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-09 14:48:54.000,0.25640551290352418453,0.9,8,14,48,54.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-09 11:48:43.000,0.16319733555370524563,0.9,8,11,48,43.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-09 08:48:34.000,0.27350917431192660237,0.9,8,8,48,34.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-09 05:48:34.000,0.14643616529536840267,0.9,8,5,48,34.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-09 02:48:17.000,0.14547504933746828470,0.9,8,2,48,17.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-17 21:27:15.000,0.08325624421831637311,0.9,8,21,27,15.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-17 18:27:05.000,0.13654024051803885190,0.9,8,18,27,5.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-17 15:26:55.000,0.11990008326394671107,0.9,8,15,26,55.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-17 12:26:46.000,0.13322231473771856786,0.9,8,12,26,46.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-17 09:26:37.000,0.20563594821020563438,0.9,8,9,26,37.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-17 06:31:33.000,0.06290040768782760629,0.9,8,6,31,33.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-17 06:02:56.000,0.07661700749514203870,0.9,8,6,2,56.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-17 03:02:49.000,0.07993338884263114072,0.9,8,3,2,49.000000
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-17 00:02:40.000,0.08658649398704902804,0.9,8,0,2,40.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-10 21:16:13.000,0.31640299750208159867,0.9,8,21,16,13.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-10 18:16:04.000,0.31637372802960221783,0.9,8,18,16,4.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-10 15:15:54.000,0.16987416728349370962,0.9,8,15,15,54.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-10 09:15:38.000,0.38989169675090253141,0.9,8,9,15,38.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-10 06:15:35.000,0.23554524361948955960,0.9,8,6,15,35.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-10 00:16:25.000,0.23336214347450302910,0.9,8,0,16,25.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 21:06:06.000,0.50704225352112676062,0.9,8,21,6,6.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 21:04:55.000,0.28270509977827050684,0.9,8,21,4,55.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 18:04:31.000,0.11773584905660377358,0.9,8,18,4,31.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 14:45:46.000,0.19652109548482605623,0.9,8,14,45,46.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 11:45:38.000,0.17317298797409805607,0.9,8,11,45,38.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 08:45:28.000,0.18984179850124895920,0.9,8,8,45,28.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 05:45:19.000,0.18996482132938344470,0.9,8,5,45,19.000000
24,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-16 02:45:17.000,0.04721937704024110767,0.9,8,2,45,17.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-07 22:18:11.000,0.28309741881765195670,0.9,8,22,18,11.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-07 19:18:02.000,0.39296947271045328109,0.9,8,19,18,2.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-07 16:17:52.000,0.16985845129059117402,0.9,8,16,17,52.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-07 13:17:43.000,0.16984273820536540115,0.9,8,13,17,43.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-07 10:17:33.000,0.32306411323896752706,0.9,8,10,17,33.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-07 07:17:24.000,0.28973172987974097843,0.9,8,7,17,24.000000
175,R-1/TR -- 900 VA,KELUANG,DAWAS,2021-08-07 04:17:14.000,0.21648626144879267277,0.9,8,4,17,14.000000
